transaction_id,zone,section,category,price,stock_level,units_sold,promotion,date
4512,Men,Perfume,Perfume,26.64,64,7,Yes,2025-09-18
4513,Kids,Accessories,Footwear,96.81,180,7,Yes,2025-10-15
4514,Kids,Accessories,Accessories,28.52,173,37,Yes,2025-09-08
4515,Men,Perfume,Perfume,40.93,95,21,Yes,2025-07-14
4516,Men,Sportswear,Sportswear,37.3,189,10,Yes,2025-08-23
4517,Kids,Accessories,Footwear,82.08,160,23,No,2025-02-19
4518,Kids,Clothing,Tops,56.3,192,15,No,2025-12-21
4519,Women,Clothing,Dresses,42.33,35,6,No,2025-04-17
4520,Kids,Clothing,Outerwear,63.4,61,6,No,2025-07-06
4521,Women,Clothing,Outerwear,62.63,72,2,No,2025-12-28
4522,Kids,Clothing,Dresses,42.36,130,21,No,2025-10-25
4523,Men,Sportswear,Sportswear,71.58,137,18,No,2025-01-05
4524,Men,Sportswear,Sportswear,43.02,72,13,No,2025-08-28
4525,Women,Clothing,Bottoms,69.8,111,11,No,2025-11-07
4526,Kids,Clothing,Tops,30.14,189,11,No,2025-08-10
4527,Women,Perfume,Perfume,71.81,22,6,No,2025-06-04
4528,Kids,Accessories,Footwear,67.31,196,23,No,2025-10-19
4529,Kids,Clothing,Bottoms,35.65,100,16,Yes,2025-12-03
4530,Kids,Accessories,Footwear,74.38,151,22,No,2025-02-05
4531,Women,Accessories,Accessories,25.43,83,11,No,2025-09-26
4532,Men,Clothing,Outerwear,95.79,176,13,No,2025-07-05
4533,Men,Clothing,Dresses,38.33,175,16,No,2025-02-01
4534,Kids,Clothing,Outerwear,60.02,69,12,No,2025-12-12
4535,Kids,Clothing,Tops,26.78,193,13,No,2025-07-07
4536,Women,Clothing,Tops,58.98,92,38,No,2025-06-08
4537,Women,Accessories,Footwear,87.75,65,19,No,2025-11-11
4538,Kids,Accessories,Footwear,46.15,72,10,No,2025-09-03
4539,Kids,Clothing,Bottoms,39.69,20,13,Yes,2025-08-20
4540,Kids,Accessories,Footwear,121.04,84,17,Yes,2025-08-17
4541,Men,Accessories,Footwear,66.23,94,23,No,2025-09-28
4542,Men,Perfume,Perfume,37.55,34,18,Yes,2025-02-04
4543,Men,Sportswear,Sportswear,45.74,145,9,No,2025-03-26
4544,Kids,Clothing,Outerwear,124.62,183,5,No,2025-04-09
4545,Women,Clothing,Tops,20.62,137,16,Yes,2025-05-26
4546,Men,Clothing,Outerwear,81.58,199,13,Yes,2025-12-07
4547,Men,Clothing,Outerwear,117.85,95,14,No,2025-02-17
4548,Kids,Clothing,Bottoms,64.86,166,20,No,2025-12-05
4549,Men,Sportswear,Sportswear,76.14,118,19,No,2025-06-25
4550,Kids,Accessories,Accessories,15.25,96,24,No,2025-07-07
4551,Kids,Clothing,Tops,53.47,106,24,No,2025-09-02
4552,Women,Perfume,Perfume,63.42,32,24,No,2025-09-23
4553,Women,Clothing,Bottoms,52.53,46,6,No,2025-01-16
4554,Kids,Clothing,Bottoms,33.96,32,5,No,2025-02-21
4555,Men,Sportswear,Sportswear,57.34,98,8,Yes,2025-09-29
4556,Kids,Accessories,Footwear,110.2,71,17,No,2025-01-09
4557,Men,Clothing,Tops,17.99,91,12,No,2025-11-24
4558,Kids,Clothing,Bottoms,44.17,172,14,No,2025-01-13
4559,Kids,Accessories,Accessories,24.39,71,29,No,2025-11-10
4560,Kids,Accessories,Accessories,10.0,149,32,No,2025-08-27
4561,Women,Clothing,Dresses,63.28,180,20,No,2025-05-13
4562,Men,Clothing,Tops,43.25,110,32,Yes,2025-04-30
4563,Men,Sportswear,Sportswear,32.5,101,11,No,2025-11-26
4564,Women,Clothing,Tops,24.81,22,38,No,2025-12-05
4565,Men,Clothing,Dresses,76.75,196,10,No,2025-09-08
4566,Women,Accessories,Footwear,45.73,68,22,No,2025-11-16
4567,Women,Clothing,Tops,16.06,49,14,No,2025-04-12
4568,Men,Accessories,Footwear,103.47,142,5,No,2025-12-17
4569,Kids,Accessories,Accessories,11.31,106,36,No,2025-03-05
4570,Kids,Clothing,Dresses,74.44,135,8,No,2025-05-07
4571,Men,Accessories,Accessories,23.18,176,35,No,2025-10-12
4572,Men,Sportswear,Sportswear,41.91,131,22,No,2025-08-01
4573,Women,Accessories,Footwear,105.03,174,12,No,2025-06-08
4574,Men,Perfume,Perfume,27.23,43,22,No,2025-08-09
4575,Kids,Clothing,Outerwear,141.23,192,12,No,2025-07-29
4576,Kids,Accessories,Accessories,35.58,75,28,No,2025-02-07
4577,Men,Accessories,Footwear,52.27,197,9,No,2025-09-18
4578,Kids,Clothing,Dresses,33.45,154,22,Yes,2025-03-18
4579,Women,Perfume,Perfume,53.44,180,19,Yes,2025-07-28
4580,Kids,Accessories,Accessories,28.56,34,29,No,2025-01-03
4581,Men,Sportswear,Sportswear,42.72,148,15,No,2025-05-28
4582,Men,Perfume,Perfume,23.41,82,15,No,2025-04-24
4583,Women,Clothing,Tops,26.4,184,16,No,2025-05-16
4584,Men,Accessories,Footwear,55.28,36,15,Yes,2025-09-01
4585,Kids,Clothing,Dresses,33.66,122,12,No,2025-03-08
4586,Women,Perfume,Perfume,48.29,102,12,Yes,2025-02-06
4587,Men,Perfume,Perfume,54.93,134,21,Yes,2025-06-03
4588,Kids,Accessories,Footwear,76.59,166,24,No,2025-03-02
4589,Kids,Clothing,Bottoms,54.0,158,19,Yes,2025-02-18
4590,Kids,Clothing,Bottoms,39.69,160,15,No,2025-12-27
4591,Kids,Clothing,Bottoms,35.95,80,8,No,2025-02-18
4592,Kids,Accessories,Footwear,62.39,63,19,No,2025-12-20
4593,Men,Sportswear,Sportswear,59.86,45,11,No,2025-03-23
4594,Kids,Accessories,Accessories,30.86,199,24,No,2025-07-10
4595,Kids,Accessories,Footwear,46.76,53,23,Yes,2025-05-18
4596,Kids,Accessories,Footwear,97.46,189,16,No,2025-03-19
4597,Women,Clothing,Dresses,37.04,194,21,No,2025-05-15
4598,Women,Clothing,Tops,53.15,133,31,No,2025-10-30
4599,Women,Perfume,Perfume,51.04,43,24,No,2025-02-01
4600,Kids,Accessories,Accessories,13.85,65,25,No,2025-03-30
4601,Kids,Clothing,Tops,33.14,44,26,No,2025-02-12
4602,Women,Accessories,Accessories,16.73,95,24,No,2025-04-14
4603,Women,Perfume,Perfume,42.21,88,6,No,2025-02-24
4604,Women,Accessories,Accessories,18.16,133,30,Yes,2025-07-31
4605,Kids,Clothing,Tops,19.26,132,28,No,2025-07-08
4606,Kids,Clothing,Tops,57.89,56,11,Yes,2025-06-13
4607,Women,Clothing,Dresses,55.29,48,15,No,2025-11-08
4608,Men,Sportswear,Sportswear,57.41,77,13,Yes,2025-09-30
4609,Kids,Accessories,Accessories,16.19,56,14,Yes,2025-03-21
4610,Men,Clothing,Outerwear,96.99,171,6,Yes,2025-06-29
4611,Men,Accessories,Accessories,11.06,157,11,No,2025-11-04
4612,Women,Clothing,Dresses,37.1,198,16,No,2025-02-06
4613,Men,Accessories,Footwear,92.97,49,20,No,2025-08-08
4614,Kids,Accessories,Accessories,31.21,46,30,No,2025-11-03
4615,Men,Perfume,Perfume,40.34,133,13,No,2025-10-20
4616,Women,Accessories,Footwear,86.87,37,21,No,2025-09-22
4617,Kids,Clothing,Bottoms,40.36,145,13,Yes,2025-04-04
4618,Kids,Clothing,Dresses,33.11,39,7,Yes,2025-05-09
4619,Women,Clothing,Outerwear,126.39,185,9,Yes,2025-10-07
4620,Kids,Clothing,Tops,32.65,168,14,No,2025-04-05
4621,Kids,Clothing,Outerwear,73.19,90,7,No,2025-06-03
4622,Women,Perfume,Perfume,30.79,149,15,No,2025-03-04
4623,Men,Accessories,Accessories,12.22,24,36,No,2025-12-15
4624,Kids,Clothing,Bottoms,39.32,70,22,Yes,2025-12-27
4625,Men,Accessories,Footwear,42.27,31,13,No,2025-03-06
4626,Kids,Accessories,Accessories,20.17,30,26,No,2025-04-05
4627,Kids,Accessories,Accessories,23.29,75,14,No,2025-01-19
4628,Men,Perfume,Perfume,57.97,174,11,No,2025-12-25
4629,Kids,Accessories,Footwear,43.02,128,18,Yes,2025-09-22
4630,Kids,Accessories,Footwear,112.1,150,24,Yes,2025-12-16
4631,Men,Perfume,Perfume,47.14,160,12,No,2025-11-07
4632,Women,Clothing,Tops,19.42,132,31,Yes,2025-07-14
4633,Men,Perfume,Perfume,51.29,179,12,No,2025-02-13
4634,Men,Sportswear,Sportswear,43.2,158,9,No,2025-01-18
4635,Kids,Clothing,Tops,23.71,48,30,No,2025-07-08
4636,Women,Perfume,Perfume,76.03,110,14,No,2025-12-19
4637,Kids,Clothing,Outerwear,77.99,120,2,No,2025-07-03
4638,Men,Perfume,Perfume,43.53,169,18,No,2025-05-08
4639,Kids,Accessories,Accessories,18.12,138,39,No,2025-09-01
4640,Women,Clothing,Dresses,43.67,74,19,No,2025-12-21
4641,Women,Accessories,Footwear,102.14,29,12,Yes,2025-07-17
4642,Women,Clothing,Bottoms,31.87,49,13,No,2025-03-03
4643,Women,Accessories,Accessories,36.03,179,21,No,2025-09-13
4644,Women,Accessories,Footwear,87.38,64,12,No,2025-08-21
4645,Men,Clothing,Outerwear,140.58,164,10,No,2025-12-01
4646,Women,Perfume,Perfume,37.01,197,20,No,2025-06-19
4647,Women,Accessories,Footwear,53.3,32,10,No,2025-07-06
4648,Men,Accessories,Accessories,27.76,22,23,Yes,2025-12-03
4649,Kids,Clothing,Tops,39.53,54,32,Yes,2025-11-02
4650,Women,Accessories,Accessories,33.7,42,10,No,2025-04-06
4651,Men,Clothing,Outerwear,154.22,37,3,No,2025-10-12
4652,Women,Accessories,Footwear,82.07,152,13,No,2025-03-10
4653,Women,Perfume,Perfume,22.46,102,24,No,2025-12-14
4654,Kids,Accessories,Accessories,32.03,76,30,No,2025-08-23
4655,Men,Perfume,Perfume,35.83,84,14,No,2025-01-19
4656,Men,Sportswear,Sportswear,44.99,87,18,Yes,2025-06-01
4657,Kids,Clothing,Dresses,85.74,186,24,No,2025-11-21
4658,Women,Accessories,Accessories,23.74,143,14,No,2025-09-16
4659,Men,Sportswear,Sportswear,72.58,145,7,No,2025-03-03
4660,Kids,Accessories,Footwear,120.37,126,7,No,2025-10-15
4661,Women,Perfume,Perfume,62.95,141,20,Yes,2025-04-02
4662,Men,Accessories,Footwear,81.35,155,19,No,2025-03-05
4663,Women,Accessories,Accessories,14.28,103,13,Yes,2025-12-08
4664,Kids,Accessories,Accessories,18.41,33,20,No,2025-06-01
4665,Women,Accessories,Accessories,17.31,189,29,No,2025-05-12
4666,Kids,Clothing,Dresses,51.34,35,11,No,2025-01-07
4667,Women,Clothing,Tops,24.82,130,27,No,2025-10-16
4668,Kids,Accessories,Footwear,97.41,179,21,No,2025-03-30
4669,Men,Perfume,Perfume,56.2,196,24,No,2025-03-13
4670,Men,Sportswear,Sportswear,70.82,48,21,Yes,2025-11-15
4671,Women,Perfume,Perfume,26.16,98,7,No,2025-12-21
4672,Men,Perfume,Perfume,62.29,39,19,Yes,2025-10-22
4673,Kids,Accessories,Footwear,67.02,137,9,No,2025-10-19
4674,Women,Clothing,Outerwear,119.64,85,10,Yes,2025-12-24
4675,Women,Accessories,Accessories,32.92,160,19,Yes,2025-06-18
4676,Men,Sportswear,Sportswear,51.34,36,5,No,2025-11-10
4677,Women,Clothing,Bottoms,67.04,42,14,No,2025-08-29
4678,Men,Sportswear,Sportswear,50.59,94,8,No,2025-05-01
4679,Women,Clothing,Dresses,40.25,47,22,No,2025-12-24
4680,Women,Accessories,Footwear,107.48,63,18,Yes,2025-03-14
4681,Kids,Accessories,Footwear,77.66,106,16,No,2025-11-29
4682,Kids,Clothing,Tops,53.29,166,24,No,2025-01-08
4683,Kids,Clothing,Tops,31.33,189,11,No,2025-06-06
4684,Women,Accessories,Accessories,35.85,185,38,No,2025-09-21
4685,Kids,Accessories,Accessories,23.59,183,17,No,2025-12-10
4686,Women,Accessories,Footwear,81.94,80,21,No,2025-10-26
4687,Women,Perfume,Perfume,78.29,167,20,No,2025-01-30
4688,Women,Perfume,Perfume,78.23,54,23,No,2025-03-17
4689,Men,Clothing,Outerwear,114.11,124,14,Yes,2025-08-11
4690,Kids,Accessories,Footwear,87.29,97,15,No,2025-12-14
4691,Men,Perfume,Perfume,21.49,138,23,No,2025-04-27
4692,Kids,Clothing,Tops,57.86,156,12,No,2025-03-28
4693,Men,Clothing,Bottoms,36.34,173,23,No,2025-07-06
4694,Men,Perfume,Perfume,45.38,106,7,No,2025-06-22
4695,Women,Perfume,Perfume,55.79,191,13,No,2025-03-03
4696,Men,Sportswear,Sportswear,41.99,148,11,No,2025-02-09
4697,Women,Clothing,Dresses,47.43,39,6,No,2025-08-04
4698,Men,Perfume,Perfume,70.72,77,16,Yes,2025-04-19
4699,Men,Sportswear,Sportswear,34.51,164,9,No,2025-07-11
4700,Kids,Accessories,Accessories,33.94,120,28,No,2025-08-10
4701,Women,Accessories,Footwear,62.61,66,14,Yes,2025-01-25
4702,Women,Perfume,Perfume,37.46,59,8,No,2025-06-17
4703,Kids,Accessories,Accessories,35.56,164,39,No,2025-06-18
4704,Women,Perfume,Perfume,66.75,112,10,Yes,2025-10-24
4705,Women,Perfume,Perfume,79.01,194,10,Yes,2025-06-20
4706,Men,Accessories,Footwear,120.22,64,12,No,2025-08-27
4707,Kids,Clothing,Bottoms,49.23,42,12,No,2025-03-19
4708,Women,Perfume,Perfume,59.97,132,23,Yes,2025-01-05
4709,Men,Accessories,Accessories,31.59,33,34,Yes,2025-09-11
4710,Kids,Clothing,Outerwear,86.37,165,3,No,2025-05-10
4711,Women,Perfume,Perfume,31.88,32,21,No,2025-01-27
4712,Men,Accessories,Footwear,86.76,161,16,Yes,2025-11-20
4713,Kids,Clothing,Outerwear,111.09,151,3,No,2025-03-07
4714,Kids,Accessories,Footwear,117.72,25,22,No,2025-06-16
4715,Men,Clothing,Dresses,70.25,73,22,Yes,2025-11-17
4716,Kids,Clothing,Outerwear,153.39,179,3,Yes,2025-06-20
4717,Kids,Accessories,Footwear,78.78,20,10,No,2025-08-26
4718,Kids,Clothing,Bottoms,36.86,87,21,No,2025-02-06
4719,Kids,Clothing,Outerwear,154.27,60,2,Yes,2025-05-22
4720,Men,Accessories,Footwear,113.83,67,23,Yes,2025-01-12
4721,Kids,Accessories,Accessories,14.02,122,11,No,2025-10-29
4722,Kids,Accessories,Accessories,31.11,187,30,No,2025-01-22
4723,Men,Sportswear,Sportswear,72.29,48,5,Yes,2025-07-31
4724,Women,Perfume,Perfume,70.4,182,18,No,2025-06-17
4725,Kids,Clothing,Outerwear,168.18,190,13,No,2025-03-09
4726,Kids,Clothing,Dresses,60.11,69,24,No,2025-06-30
4727,Men,Clothing,Outerwear,127.88,199,5,No,2025-09-03
4728,Kids,Accessories,Footwear,124.01,39,20,Yes,2025-11-05
4729,Men,Clothing,Bottoms,38.34,136,7,No,2025-09-09
4730,Kids,Accessories,Accessories,31.2,88,38,No,2025-12-09
4731,Women,Perfume,Perfume,43.11,188,18,No,2025-08-14
4732,Women,Clothing,Dresses,77.6,72,20,No,2025-05-12
4733,Women,Perfume,Perfume,21.83,176,9,No,2025-12-26
4734,Kids,Clothing,Dresses,58.79,108,7,No,2025-12-12
4735,Kids,Accessories,Footwear,110.76,110,10,No,2025-05-27
4736,Men,Accessories,Accessories,11.99,177,23,Yes,2025-11-05
4737,Men,Clothing,Bottoms,60.33,47,20,No,2025-07-03
4738,Men,Sportswear,Sportswear,47.04,85,12,No,2025-06-06
4739,Men,Accessories,Accessories,18.81,110,33,Yes,2025-12-16
4740,Men,Clothing,Dresses,35.64,53,20,No,2025-03-24
4741,Men,Clothing,Tops,30.48,81,16,No,2025-03-29
4742,Women,Accessories,Accessories,19.01,176,20,Yes,2025-03-14
4743,Women,Clothing,Dresses,70.26,76,17,No,2025-12-01
4744,Women,Clothing,Dresses,51.3,90,17,Yes,2025-12-27
4745,Men,Clothing,Bottoms,37.43,166,5,Yes,2025-12-07
4746,Kids,Accessories,Footwear,89.3,177,9,No,2025-07-09
4747,Kids,Clothing,Dresses,63.63,29,10,No,2025-10-12
4748,Men,Sportswear,Sportswear,40.1,64,21,No,2025-03-16
4749,Kids,Accessories,Footwear,42.09,160,15,No,2025-04-16
4750,Kids,Clothing,Dresses,85.5,72,24,Yes,2025-12-18
4751,Women,Accessories,Footwear,106.75,90,15,Yes,2025-08-31
4752,Women,Accessories,Accessories,19.33,51,25,No,2025-08-21
4753,Men,Perfume,Perfume,78.9,39,22,No,2025-03-13
4754,Women,Accessories,Accessories,34.34,62,19,No,2025-10-02
4755,Men,Perfume,Perfume,76.37,72,16,No,2025-11-06
4756,Women,Clothing,Bottoms,63.23,70,5,No,2025-01-18
4757,Women,Accessories,Footwear,83.04,190,10,Yes,2025-12-04
4758,Men,Clothing,Dresses,79.58,164,17,Yes,2025-01-06
4759,Men,Accessories,Accessories,17.4,65,23,Yes,2025-07-08
4760,Men,Accessories,Footwear,102.81,164,15,No,2025-01-23
4761,Women,Clothing,Bottoms,53.19,113,21,No,2025-06-04
4762,Women,Perfume,Perfume,60.97,33,20,No,2025-04-02
4763,Kids,Accessories,Accessories,18.01,158,21,No,2025-07-16
4764,Women,Accessories,Footwear,81.66,159,10,Yes,2025-08-24
4765,Men,Accessories,Accessories,24.8,100,22,Yes,2025-11-12
4766,Men,Perfume,Perfume,79.91,195,19,Yes,2025-04-08
4767,Kids,Accessories,Accessories,14.04,118,18,Yes,2025-06-03
4768,Women,Perfume,Perfume,43.24,59,7,No,2025-11-22
4769,Kids,Accessories,Accessories,15.32,62,38,Yes,2025-09-12
4770,Women,Perfume,Perfume,50.19,97,23,No,2025-05-29
4771,Men,Clothing,Outerwear,130.88,63,6,Yes,2025-12-31
4772,Women,Accessories,Accessories,14.82,83,21,No,2025-08-18
4773,Men,Clothing,Dresses,87.93,80,16,No,2025-07-14
4774,Women,Perfume,Perfume,71.17,135,15,No,2025-02-08
4775,Kids,Accessories,Footwear,42.31,63,5,Yes,2025-10-19
4776,Women,Perfume,Perfume,76.39,88,19,No,2025-01-24
4777,Men,Accessories,Footwear,84.54,172,11,No,2025-08-31
4778,Women,Accessories,Accessories,14.15,192,16,No,2025-07-21
4779,Men,Sportswear,Sportswear,29.42,154,10,Yes,2025-11-27
4780,Kids,Clothing,Dresses,32.43,92,10,No,2025-12-19
4781,Women,Clothing,Tops,31.39,163,34,Yes,2025-11-29
4782,Women,Perfume,Perfume,21.55,97,21,No,2025-01-27
4783,Women,Clothing,Dresses,33.72,86,18,No,2025-08-03
4784,Men,Sportswear,Sportswear,67.74,20,13,No,2025-11-28
4785,Men,Sportswear,Sportswear,28.67,65,14,No,2025-10-24
4786,Kids,Accessories,Footwear,114.19,94,18,Yes,2025-06-03
4787,Kids,Clothing,Outerwear,178.43,29,14,No,2025-10-28
4788,Kids,Accessories,Footwear,105.73,42,8,No,2025-03-17
4789,Kids,Clothing,Dresses,79.19,33,6,Yes,2025-02-12
4790,Men,Accessories,Accessories,13.5,168,27,No,2025-04-20
4791,Women,Perfume,Perfume,49.3,142,17,No,2025-03-27
4792,Women,Perfume,Perfume,79.54,39,7,Yes,2025-09-27
4793,Kids,Accessories,Footwear,129.77,48,8,No,2025-01-29
4794,Kids,Accessories,Accessories,39.1,160,31,Yes,2025-05-24
4795,Men,Sportswear,Sportswear,51.79,127,20,No,2025-09-23
4796,Kids,Clothing,Dresses,61.99,50,19,No,2025-02-13
4797,Women,Clothing,Outerwear,61.44,65,10,No,2025-10-16
4798,Men,Perfume,Perfume,22.66,129,12,No,2025-05-05
4799,Kids,Accessories,Accessories,19.8,101,31,No,2025-11-12
4800,Women,Accessories,Footwear,42.99,74,19,Yes,2025-09-30
4801,Kids,Accessories,Accessories,21.34,104,31,No,2025-10-15
4802,Kids,Accessories,Accessories,11.63,159,38,No,2025-08-14
4803,Men,Sportswear,Sportswear,58.56,87,21,Yes,2025-05-12
4804,Men,Clothing,Bottoms,45.48,189,16,No,2025-06-30
4805,Men,Sportswear,Sportswear,47.9,53,16,No,2025-09-19
4806,Women,Perfume,Perfume,75.09,32,21,Yes,2025-01-24
4807,Kids,Accessories,Accessories,28.29,20,12,No,2025-11-02
4808,Kids,Clothing,Tops,31.67,143,14,No,2025-04-13
4809,Kids,Clothing,Bottoms,42.51,36,20,No,2025-05-05
4810,Men,Sportswear,Sportswear,29.99,101,8,No,2025-09-18
4811,Women,Clothing,Dresses,76.46,93,8,No,2025-01-14
4812,Men,Sportswear,Sportswear,58.08,189,10,No,2025-11-18
4813,Men,Clothing,Outerwear,83.61,152,9,No,2025-09-12
4814,Men,Clothing,Bottoms,36.76,117,5,No,2025-09-28
4815,Men,Perfume,Perfume,71.88,130,10,No,2025-06-03
4816,Women,Clothing,Tops,23.46,96,11,No,2025-04-05
4817,Men,Perfume,Perfume,44.87,53,20,Yes,2025-04-13
4818,Women,Perfume,Perfume,78.5,156,24,No,2025-05-27
4819,Men,Perfume,Perfume,40.04,99,9,No,2025-02-24
4820,Kids,Clothing,Bottoms,54.45,189,9,No,2025-07-27
4821,Men,Perfume,Perfume,27.68,193,24,No,2025-03-28
4822,Women,Perfume,Perfume,22.5,138,20,No,2025-11-09
4823,Kids,Clothing,Outerwear,134.89,49,2,Yes,2025-01-03
4824,Kids,Clothing,Outerwear,90.71,84,2,Yes,2025-11-18
4825,Women,Perfume,Perfume,44.69,140,22,Yes,2025-06-09
4826,Women,Clothing,Dresses,60.21,41,24,No,2025-04-08
4827,Men,Accessories,Accessories,38.64,178,36,No,2025-03-24
4828,Women,Clothing,Outerwear,105.57,176,12,Yes,2025-06-02
4829,Women,Clothing,Tops,16.35,116,28,No,2025-01-28
4830,Kids,Accessories,Footwear,103.89,81,5,No,2025-11-30
4831,Men,Perfume,Perfume,26.12,156,22,No,2025-10-17
4832,Women,Accessories,Accessories,11.09,42,39,No,2025-11-05
4833,Women,Clothing,Bottoms,50.75,141,21,No,2025-04-22
4834,Women,Clothing,Outerwear,123.9,105,14,No,2025-07-23
4835,Men,Sportswear,Sportswear,52.61,198,21,No,2025-11-28
4836,Men,Sportswear,Sportswear,68.39,83,14,No,2025-08-09
4837,Kids,Clothing,Dresses,67.78,165,8,No,2025-01-15
4838,Kids,Clothing,Dresses,62.51,131,19,Yes,2025-09-12
4839,Kids,Accessories,Footwear,76.5,175,12,No,2025-04-09
4840,Men,Accessories,Footwear,83.41,158,24,No,2025-06-11
4841,Kids,Clothing,Tops,38.2,199,14,No,2025-02-28
4842,Men,Sportswear,Sportswear,35.3,102,19,Yes,2025-10-22
4843,Women,Clothing,Bottoms,32.94,62,21,No,2025-11-19
4844,Men,Perfume,Perfume,67.73,84,21,Yes,2025-08-04
4845,Kids,Accessories,Footwear,68.92,175,10,Yes,2025-10-22
4846,Kids,Clothing,Bottoms,44.92,26,8,Yes,2025-11-20
4847,Men,Clothing,Outerwear,61.29,109,8,No,2025-07-12
4848,Men,Clothing,Tops,26.59,66,26,No,2025-01-18
4849,Women,Perfume,Perfume,42.24,172,22,No,2025-10-26
4850,Kids,Clothing,Tops,46.71,191,21,Yes,2025-03-20
4851,Men,Clothing,Dresses,33.11,51,13,Yes,2025-05-03
4852,Kids,Accessories,Footwear,104.43,43,22,No,2025-12-20
4853,Women,Perfume,Perfume,42.86,108,7,Yes,2025-10-22
4854,Women,Accessories,Accessories,21.76,69,10,No,2025-03-31
4855,Kids,Accessories,Accessories,14.19,51,18,No,2025-03-04
4856,Men,Sportswear,Sportswear,42.08,42,19,No,2025-06-09
4857,Men,Accessories,Footwear,99.61,178,6,No,2025-06-02
4858,Women,Clothing,Dresses,73.21,192,7,No,2025-07-14
4859,Kids,Clothing,Dresses,89.96,169,18,No,2025-05-16
4860,Kids,Accessories,Accessories,30.75,199,15,No,2025-02-09
4861,Men,Perfume,Perfume,51.69,199,18,No,2025-04-08
4862,Women,Accessories,Accessories,27.7,173,36,Yes,2025-06-12
4863,Women,Clothing,Tops,28.91,97,35,Yes,2025-10-25
4864,Men,Clothing,Outerwear,144.02,105,11,No,2025-01-25
4865,Women,Perfume,Perfume,46.24,150,23,No,2025-07-02
4866,Women,Clothing,Tops,52.39,103,20,No,2025-01-14
4867,Women,Perfume,Perfume,45.19,102,11,Yes,2025-01-06
4868,Kids,Accessories,Accessories,10.13,79,39,Yes,2025-09-18
4869,Kids,Clothing,Outerwear,81.77,96,7,No,2025-01-17
4870,Women,Accessories,Accessories,20.45,179,38,No,2025-11-25
4871,Women,Clothing,Outerwear,141.04,72,14,Yes,2025-08-09
4872,Women,Perfume,Perfume,25.55,153,16,No,2025-02-04
4873,Kids,Clothing,Outerwear,82.34,150,6,No,2025-12-18
4874,Women,Accessories,Footwear,45.26,85,24,Yes,2025-07-18
4875,Kids,Clothing,Outerwear,155.74,174,11,No,2025-11-18
4876,Kids,Accessories,Accessories,17.96,125,20,No,2025-05-10
4877,Kids,Accessories,Footwear,110.29,168,18,No,2025-05-13
4878,Men,Perfume,Perfume,69.23,32,23,No,2025-12-12
4879,Men,Accessories,Accessories,19.92,195,11,Yes,2025-06-28
4880,Kids,Clothing,Tops,19.03,130,10,No,2025-01-17
4881,Men,Clothing,Tops,19.18,89,29,No,2025-09-16
4882,Kids,Accessories,Accessories,10.72,105,15,No,2025-12-17
4883,Women,Clothing,Tops,33.74,133,29,Yes,2025-06-18
4884,Kids,Accessories,Accessories,30.71,109,36,No,2025-07-02
4885,Women,Accessories,Accessories,33.45,108,14,Yes,2025-10-12
4886,Kids,Clothing,Tops,36.9,159,14,No,2025-02-25
4887,Women,Accessories,Accessories,38.74,93,38,No,2025-12-24
4888,Men,Clothing,Outerwear,110.48,160,7,Yes,2025-09-04
4889,Women,Clothing,Tops,53.78,40,10,No,2025-01-02
4890,Kids,Clothing,Dresses,41.38,107,24,No,2025-01-05
4891,Men,Sportswear,Sportswear,40.02,85,21,Yes,2025-04-11
4892,Men,Clothing,Tops,37.48,62,17,No,2025-06-05
4893,Men,Perfume,Perfume,26.26,121,18,No,2025-02-04
4894,Women,Accessories,Footwear,45.89,22,18,No,2025-01-08
4895,Kids,Accessories,Footwear,67.87,139,16,No,2025-08-22
4896,Women,Accessories,Footwear,96.1,106,22,No,2025-02-23
4897,Women,Clothing,Dresses,31.12,199,17,No,2025-12-03
4898,Women,Accessories,Footwear,106.61,97,19,No,2025-08-01
4899,Kids,Clothing,Bottoms,41.42,155,7,Yes,2025-03-19
4900,Men,Sportswear,Sportswear,41.72,184,16,No,2025-03-18
4901,Women,Accessories,Accessories,17.66,46,29,No,2025-03-27
4902,Men,Accessories,Accessories,37.26,59,18,Yes,2025-06-06
4903,Women,Accessories,Footwear,84.0,51,10,Yes,2025-03-30
4904,Men,Sportswear,Sportswear,36.73,115,22,No,2025-10-13
4905,Men,Perfume,Perfume,21.69,65,5,No,2025-09-10
4906,Women,Perfume,Perfume,77.14,111,8,Yes,2025-08-23
4907,Women,Accessories,Footwear,114.46,29,15,No,2025-12-02
4908,Women,Accessories,Footwear,100.38,61,14,No,2025-02-18
4909,Men,Perfume,Perfume,47.42,87,24,No,2025-05-19
4910,Men,Accessories,Footwear,74.69,199,9,Yes,2025-04-09
4911,Kids,Clothing,Tops,19.95,65,28,Yes,2025-11-02
4912,Women,Perfume,Perfume,40.71,136,5,No,2025-07-08
